MovieID,Title,Year,Genre,Director,Cast,Language,Country,Runtime(min),Rating,Votes,Budget(million$),Revenue(million$),Keywords,Overview,Popularity
MV2507,Gladiator: Revolution,1981,Horror|Fantasy,Jean-Luc Godard,Joaquin Phoenix|Brad Pitt|Scarlett Johansson|Dustin Hoffman,Mandarin,Japan,161,7.4,2256496,267.1,2018.4,escape|corruption|justice|dystopia|war|time travel,A horror film directed by Jean-Luc Godard featuring Joaquin Phoenix.,17.89
MV2508,The Rising of Mank,2013,Fantasy|Thriller|Horror,Kathryn Bigelow,Natalie Portman|Christian Bale|Viola Davis|Idris Elba,Italian,Canada,119,5.1,1551971,242.9,177.2,power|justice|corruption|dystopia,A fantasy film directed by Kathryn Bigelow featuring Natalie Portman.,50.49
MV2509,Schindler's List: Chaos,2001,Musical,Ingmar Bergman,Denzel Washington|Scarlett Johansson|Ana de Armas|Lupita Nyong'o,Korean,France,201,7.9,646329,,281.9,family|ambition|supernatural,A musical film directed by Ingmar Bergman featuring Denzel Washington.,8.35
MV2510,Se7en: Spark,1993,Romance,Woody Allen,Leonardo DiCaprio|Amy Adams|Jack Nicholson|Jessica Chastain,Korean,South Korea,168,6.2,310692,248.9,1298.0,love|based on true story|betrayal|corruption|family|war,A romance film directed by Woody Allen featuring Leonardo DiCaprio.,36.64
MV2511,Once Upon a Time in Hollywood: Horizon,1986,Comedy|Mystery,David Fincher,Jessica Chastain|Ana de Armas|Mark Ruffalo|Meryl Streep|Idris Elba,Japanese,Australia,168,4.9,216132,222.1,1351.2,corruption|power|time travel|sacrifice,A comedy film directed by David Fincher featuring Jessica Chastain.,16.22
MV2512,Memoria: Origins,1995,Biography,Guillermo del Toro,Matt Damon|Ryan Gosling|Al Pacino,English,USA,143,6.0,2227449,319.5,428.5,time travel|betrayal|redemption|friendship|love,A biography film directed by Guillermo del Toro featuring Matt Damon.,51.15
MV2513,Memoria: Revolution,2001,Horror|Sci-Fi,Denis Villeneuve,Mark Ruffalo|Daniel Craig|Andrew Garfield|Cate Blanchett|Austin Butler,,Australia,141,8.9,2365873,272.5,705.1,escape|danger|love|coming of age|justice|conspiracy,A horror film directed by Denis Villeneuve featuring Mark Ruffalo.,49.34
MV2514,The Menu: Eclipse,1988,Mystery|Sci-Fi,Christopher Nolan,Tom Hardy|Leonardo DiCaprio|Joaquin Phoenix|Idris Elba|Timothée Chalamet,Italian,USA,101,6.5,1320678,6.4,22.2,justice|based on true story|corruption|ambition|discovery|conspiracy,A mystery film directed by Christopher Nolan featuring Tom Hardy.,63.75
MV2515,Birdman: Phantom,1988,Thriller,Ridley Scott,Amy Adams|Meryl Streep|Idris Elba|Viola Davis,English,USA,177,5.3,269745,201.4,1405.6,escape|sacrifice|war|supernatural|mystery|loss,A thriller film directed by Ridley Scott featuring Amy Adams.,76.12
MV2516,There Will Be Blood: Shadows,1989,History,James Cameron,Michael Fassbender|Natalie Portman|Scarlett Johansson|Morgan Freeman|Emma Stone,Spanish,Australia,180,7.7,506893,95.1,552.7,time travel|power|corruption|family,A history film directed by James Cameron featuring Michael Fassbender.,15.42
MV2517,The Order of Drive,2024,Action,Christopher Nolan,Jake Gyllenhaal|Scarlett Johansson|Saoirse Ronan,Mandarin,Canada,118,7.0,676768,93.4,197.6,time travel|escape|dystopia,A action film directed by Christopher Nolan featuring Jake Gyllenhaal.,49.34
MV2518,The Awakening of Mank,1987,Animation|Sci-Fi|Comedy,Kathryn Bigelow,Austin Butler|Margot Robbie|Lupita Nyong'o|Zendaya,German,Japan,,8.9,2254833,264.0,1905.2,freedom|escape|justice|redemption|loss|survival,A animation film directed by Kathryn Bigelow featuring Austin Butler.,90.61
MV2519,Gladiator: Redemption,1995,Action|Comedy,Ron Howard,Matt Damon|Benedict Cumberbatch|Adam Driver,Hindi,France,182,4.4,830662,150.8,727.7,corruption|based on true story|discovery|heist|danger,A action film directed by Ron Howard featuring Matt Damon.,57.65
MV2520,The Fabelmans: Origins,2012,Drama,Peter Jackson,Christian Bale|Denzel Washington|Amy Adams|Austin Butler,Korean,South Korea,208,8.0,347929,69.7,,betrayal|supernatural|redemption|corruption|discovery,A drama film directed by Peter Jackson featuring Christian Bale.,99.44
MV2521,There Will Be Blood: Reborn,1982,Mystery|Drama|Romance,Wes Anderson,Christian Bale|Joaquin Phoenix|Benedict Cumberbatch,Spanish,France,114,5.4,1551554,136.4,750.2,escape|conspiracy|mystery|time travel,A mystery film directed by Wes Anderson featuring Christian Bale.,35.5
MV2522,Titane: Void,2009,Drama|Horror,David Fincher,Andrew Garfield|Ryan Gosling|Emma Stone|Austin Butler,Hindi,Australia,168,8.3,335229,256.2,1668.1,corruption|mystery|coming of age,A drama film directed by David Fincher featuring Andrew Garfield.,4.19
MV2523,Causeway: Spark,1991,Biography|Animation,James Cameron,Amy Adams|Jake Gyllenhaal|Leonardo DiCaprio,English,India,76,7.1,294763,195.6,966.9,ambition|dystopia|power|loss|heist,A biography film directed by James Cameron featuring Amy Adams.,46.18
MV2524,The Redemption of American,2003,Sci-Fi|History|Horror,Steven Spielberg,Dustin Hoffman|Jessica Chastain|Anya Taylor-Joy|Scarlett Johansson|Gene Hackman,Spanish,India,75,8.1,1397450,286.7,1581.6,based on true story|time travel|heist|conspiracy|friendship,A sci-fi film directed by Steven Spielberg featuring Dustin Hoffman.,89.34
MV2525,Titane: Reign,2006,Mystery,Wes Anderson,Morgan Freeman|Adam Driver|Gene Hackman,German,India,182,8.9,2129191,10.1,53.4,love|supernatural|corruption|escape|loss,A mystery film directed by Wes Anderson featuring Morgan Freeman.,30.92
MV2526,Parasite: Origins,1992,Comedy|Action|Sci-Fi,Alfonso Cuaron,Ryan Gosling|Scarlett Johansson|Lupita Nyong'o|Dustin Hoffman,French,Japan,131,5.6,247027,243.7,1772.6,sacrifice|survival|justice|family,A comedy film directed by Alfonso Cuaron featuring Ryan Gosling.,89.07
MV2527,Joker: Redemption,2006,Thriller|Mystery|Action,Francis Ford Coppola,Mark Ruffalo|Viola Davis|Cate Blanchett|Amy Adams|Christian Bale,Italian,France,177,5.5,1864176,99.3,449.6,identity|freedom|time travel,A thriller film directed by Francis Ford Coppola featuring Mark Ruffalo.,62.98
MV2528,The Shadows of Interstellar,2022,Action|Animation|Adventure,Martin Scorsese,Meryl Streep|Cate Blanchett|Natalie Portman|Scarlett Johansson|Tom Hardy,Japanese,Australia,77,6.0,1248013,329.9,365.1,power|conspiracy|escape|time travel|revenge|based on true story,A action film directed by Martin Scorsese featuring Meryl Streep.,28.67
MV2529,Marriage Story: Chronicles,1992,Drama|Fantasy|Biography,Wes Anderson,Amy Adams|Tom Hanks|Tom Hardy|Anya Taylor-Joy|Denzel Washington,Korean,USA,181,5.6,1112071,30.9,26.7,love|heist|friendship|based on true story|redemption|survival,A drama film directed by Wes Anderson featuring Amy Adams.,3.89
MV2530,The Nexus of Inception,2000,Sci-Fi,Tim Burton,Adam Driver|Saoirse Ronan|Charlize Theron,French,Japan,104,5.5,957067,121.6,103.9,revenge|escape|justice|war|friendship|family,A sci-fi film directed by Tim Burton featuring Adam Driver.,93.2
MV2531,The Chronicles of Judas,2001,Drama,Martin Scorsese,Adam Driver|Amy Adams|Florence Pugh|Natalie Portman|Idris Elba,Korean,Italy,124,5.4,150994,138.1,729.6,corruption|revenge|time travel|friendship|conspiracy|sacrifice,A drama film directed by Martin Scorsese featuring Adam Driver.,19.49
MV2532,The Void of Promising,1991,Action,Clint Eastwood,Jennifer Lawrence|Meryl Streep|Paul Mescal,Japanese,Italy,120,5.7,84889,192.5,705.4,supernatural|discovery|identity,A action film directed by Clint Eastwood featuring Jennifer Lawrence.,67.75
MV2533,The Redemption of Saving,2017,Mystery|Crime|History,Denis Villeneuve,Daniel Craig|Natalie Portman|Margot Robbie,English,USA,204,4.6,1895441,329.6,379.6,heist|conspiracy|based on true story|time travel,A mystery film directed by Denis Villeneuve featuring Daniel Craig.,19.29
MV2534,The Void of Whiplash,1996,Comedy|Biography|Horror,Peter Jackson,Jake Gyllenhaal|Joaquin Phoenix|Benedict Cumberbatch|Meryl Streep|Morgan Freeman,German,Germany,141,7.5,2010925,85.8,644.7,time travel|discovery|loss|identity|friendship|danger,A comedy film directed by Peter Jackson featuring Jake Gyllenhaal.,7.19
MV2535,The Beyond of Birdman,2009,History,Peter Jackson,Tom Hanks|Adam Driver|Zendaya,Hindi,India,207,5.3,1617542,160.0,673.4,sacrifice|revenge|ambition,A history film directed by Peter Jackson featuring Tom Hanks.,69.43
MV2536,The Unleashed of Inception,2024,Thriller,John Ford,Charlize Theron|Timothée Chalamet|Anya Taylor-Joy,Spanish,USA,121,7.7,1814082,135.5,905.2,time travel|betrayal|revenge|survival|freedom|family,A thriller film directed by John Ford featuring Charlize Theron.,59.37
MV2537,Parasite: Chronicles,2023,Musical|History|Sci-Fi,Kathryn Bigelow,Matt Damon|Robert De Niro|Tom Hanks|Andrew Garfield,Japanese,USA,136,7.4,2383307,64.0,342.1,loss|sacrifice|redemption|identity|revenge|ambition,A musical film directed by Kathryn Bigelow featuring Matt Damon.,42.32
MV2538,Pulp Fiction: Beyond,2005,Sci-Fi|Mystery|Animation,Tim Burton,Benedict Cumberbatch|Charlize Theron|Tom Hanks,Mandarin,USA,84,5.9,205126,237.9,169.1,love|identity|time travel|discovery,A sci-fi film directed by Tim Burton featuring Benedict Cumberbatch.,19.5
MV2539,The Irishman: Order,2003,Musical|Romance,Wes Anderson,Daniel Craig|Anya Taylor-Joy|Tom Hardy,French,France,141,5.2,277121,138.0,436.5,discovery|time travel|coming of age|escape,A musical film directed by Wes Anderson featuring Daniel Craig.,61.39
MV2540,Whiplash: Reckoning,1999,Musical|Adventure|Thriller,Tim Burton,Austin Butler|Idris Elba|Al Pacino|Leonardo DiCaprio,Korean,France,98,6.5,1171559,,1514.1,war|coming of age|sacrifice,A musical film directed by Tim Burton featuring Austin Butler.,44.11
MV2541,The Chaos of Barbarian,2011,Mystery|History,David Fincher,Natalie Portman|Benedict Cumberbatch|Saoirse Ronan|Charlize Theron|Jack Nicholson,Spanish,France,157,4.3,2259130,87.5,402.8,redemption|escape|love,A mystery film directed by David Fincher featuring Natalie Portman.,22.08
MV2542,The Fallen of Memoria,1993,Drama|Horror,Denis Villeneuve,Gene Hackman|Zendaya|Tom Hardy|Jake Gyllenhaal,,India,,6.8,717304,,93.6,redemption|sacrifice|danger,A drama film directed by Denis Villeneuve featuring Gene Hackman.,9.81
MV2543,The Shadows of Belfast,1995,Musical|Drama,Federico Fellini,Leonardo DiCaprio|Denzel Washington|Al Pacino|Tom Hanks,Hindi,Italy,200,7.9,2243982,282.5,853.8,loss|survival|escape|revenge|sacrifice|dystopia,A musical film directed by Federico Fellini featuring Leonardo DiCaprio.,26.81
MV2544,Dune: Chaos,2005,Drama|Sci-Fi|Mystery,James Cameron,Christian Bale|Timothée Chalamet|Saoirse Ronan,Spanish,Germany,101,4.1,1127453,273.4,1748.5,betrayal|supernatural|loss,A drama film directed by James Cameron featuring Christian Bale.,2.91
MV2545,The Departed: Untold,1989,Fantasy,Ang Lee,Jennifer Lawrence|Jessica Chastain|Paul Mescal|Ana de Armas|Michael Fassbender,Japanese,Canada,130,8.7,2454629,158.0,381.3,discovery|survival|danger|love,A fantasy film directed by Ang Lee featuring Jennifer Lawrence.,18.45
MV2546,CODA: Awakening,1994,Mystery|Biography|Animation,Wong Kar-wai,Jessica Chastain|Jack Nicholson|Meryl Streep,English,Australia,159,,935173,272.5,1063.4,freedom|loss|coming of age|redemption|war,A mystery film directed by Wong Kar-wai featuring Jessica Chastain.,53.33
MV2547,Memoria: Void,1990,Animation|Adventure|Biography,Alfonso Cuaron,Jake Gyllenhaal|Tom Hardy|Michael Fassbender,French,Italy,,8.3,670616,39.9,262.1,loss|supernatural|revenge|ambition|discovery|identity,A animation film directed by Alfonso Cuaron featuring Jake Gyllenhaal.,5.38
MV2548,The Dominion of Once,2023,Fantasy,Wes Anderson,Mark Ruffalo|Lupita Nyong'o|Andrew Garfield,Spanish,Canada,130,7.1,1383629,,461.2,time travel|heist|power,A fantasy film directed by Wes Anderson featuring Mark Ruffalo.,72.47
MV2549,The Rising of Women,1992,Romance|Sci-Fi|History,Francis Ford Coppola,Austin Butler|Matt Damon|Idris Elba,,Canada,210,6.2,183657,49.0,283.0,mystery|betrayal|heist|danger|conspiracy,A romance film directed by Francis Ford Coppola featuring Austin Butler.,89.33
MV2550,The Godfather: Legacy,1986,Action|Biography|Romance,Billy Wilder,Zendaya|Austin Butler|Adam Driver|Tom Hanks|Cate Blanchett,Italian,USA,206,7.9,948463,319.3,682.8,based on true story|corruption|survival|betrayal|discovery,A action film directed by Billy Wilder featuring Zendaya.,53.25
MV2551,The Revolution of Tenet,2011,Adventure|Drama|Romance,Stanley Kubrick,Joaquin Phoenix|Morgan Freeman|Charlize Theron|Tom Hanks,,Japan,131,6.9,558331,17.0,31.3,dystopia|heist|love|time travel|conspiracy,A adventure film directed by Stanley Kubrick featuring Joaquin Phoenix.,80.45
MV2552,The Uprising of Drive,1992,Horror|Animation|Biography,Jean-Luc Godard,Dustin Hoffman|Jessica Chastain|Brad Pitt|Jack Nicholson|Ryan Gosling,German,India,128,5.2,1632798,24.7,41.8,sacrifice|friendship|survival|justice|coming of age,A horror film directed by Jean-Luc Godard featuring Dustin Hoffman.,82.99
MV2553,Minari: Revolution,1997,Musical|Biography|History,Ingmar Bergman,Christian Bale|Idris Elba|Jack Nicholson|Viola Davis|Lupita Nyong'o,Japanese,Australia,162,4.4,2213471,57.5,,supernatural|sacrifice|redemption|love|coming of age,A musical film directed by Ingmar Bergman featuring Christian Bale.,39.3
MV2554,Dune: Spark,2004,Action|Fantasy,Steven Spielberg,Daniel Craig|Morgan Freeman|Jennifer Lawrence,German,Australia,126,9.0,1385332,324.6,1733.9,dystopia|family|freedom|ambition|mystery|time travel,A action film directed by Steven Spielberg featuring Daniel Craig.,80.91
MV2555,The Reign of Black,2010,Romance,Bong Joon-ho,Jake Gyllenhaal|Saoirse Ronan|Margot Robbie,English,France,116,6.3,1494497,279.4,1471.2,corruption|betrayal|escape|mystery|heist|loss,,48.39
MV2556,Uncut Gems: Origins,1999,Mystery|Adventure|Biography,Kathryn Bigelow,Denzel Washington|Saoirse Ronan|Mark Ruffalo,Italian,Italy,135,6.2,1252574,220.3,353.6,escape|friendship|freedom,A mystery film directed by Kathryn Bigelow featuring Denzel Washington.,4.33
MV2557,The Fallen of Once,2019,Biography|Fantasy|Action,Martin Scorsese,Jack Nicholson|Timothée Chalamet|Jessica Chastain|Denzel Washington|Christian Bale,Hindi,USA,144,8.7,2146145,189.5,1376.9,ambition|freedom|survival|justice,A biography film directed by Martin Scorsese featuring Jack Nicholson.,77.16
MV2558,The Reborn of Women,2017,Fantasy|Mystery|Animation,Wong Kar-wai,Viola Davis|Andrew Garfield|Jennifer Lawrence|Joaquin Phoenix|Margot Robbie,Spanish,Japan,90,4.9,1089560,287.2,1270.6,power|conspiracy|identity,A fantasy film directed by Wong Kar-wai featuring Viola Davis.,52.04
MV2559,Barbarian: Redemption,2014,Animation|Sci-Fi|Thriller,Wong Kar-wai,Gene Hackman|Amy Adams|Zendaya|Christian Bale,Japanese,India,194,4.6,1473002,156.5,596.6,based on true story|danger|survival|corruption|identity|war,A animation film directed by Wong Kar-wai featuring Gene Hackman.,84.05
MV2560,The Chaos of Joker,2013,Animation|Thriller|Drama,Wes Anderson,Dustin Hoffman|Emma Stone|Cate Blanchett,French,Germany,183,6.3,505524,149.0,401.2,discovery|supernatural|danger|ambition|escape|time travel,A animation film directed by Wes Anderson featuring Dustin Hoffman.,73.5
MV2561,The Order of Birdman,2009,Mystery|Musical|Comedy,James Cameron,Zendaya|Michael Fassbender|Jack Nicholson|Andrew Garfield,German,India,85,9.4,1912954,36.8,249.7,time travel|friendship|ambition,A mystery film directed by James Cameron featuring Zendaya.,66.89
MV2562,The Legacy of Se7en,2000,Crime,Ang Lee,Tom Hanks|Al Pacino|Jake Gyllenhaal,Japanese,UK,132,8.3,1004180,88.6,210.4,sacrifice|dystopia|coming of age|war|survival,A crime film directed by Ang Lee featuring Tom Hanks.,35.24
MV2563,The Awakening of Belfast,2001,Animation,Martin Scorsese,Leonardo DiCaprio|Saoirse Ronan|Tom Hanks|Adam Driver|Timothée Chalamet,Hindi,Germany,125,8.5,491603,74.1,474.9,power|corruption|mystery|danger|redemption|conspiracy,A animation film directed by Martin Scorsese featuring Leonardo DiCaprio.,40.62
MV2564,Dune: Revolution,2024,Fantasy|Musical|Comedy,Federico Fellini,Robert De Niro|Meryl Streep|Natalie Portman|Christian Bale|Benedict Cumberbatch,Japanese,Germany,190,5.8,2499814,25.1,119.5,escape|coming of age|freedom|sacrifice|love,A fantasy film directed by Federico Fellini featuring Robert De Niro.,24.01
MV2565,American Beauty: Infinity,1992,Action,Martin Scorsese,Emma Stone|Benedict Cumberbatch|Joaquin Phoenix|Mark Ruffalo,German,South Korea,176,8.8,2141321,181.0,1174.2,identity|ambition|mystery|time travel,A action film directed by Martin Scorsese featuring Emma Stone.,85.32
MV2566,The Uprising of Pulp,2022,Musical|Thriller,Akira Kurosawa,Lupita Nyong'o|Saoirse Ronan|Jake Gyllenhaal,Spanish,USA,171,8.5,97547,96.9,676.4,family|discovery|coming of age|survival|dystopia,A musical film directed by Akira Kurosawa featuring Lupita Nyong'o.,18.32
MV2567,CODA: Revolution,2022,Adventure|Comedy,Steven Spielberg,Daniel Craig|Emma Stone|Ana de Armas|Florence Pugh|Scarlett Johansson,French,UK,110,9.1,905000,179.5,1053.6,escape|coming of age|dystopia|discovery,A adventure film directed by Steven Spielberg featuring Daniel Craig.,88.15
MV2568,Black Swan: Chaos,2003,Horror|Romance|Animation,Tim Burton,Adam Driver|Andrew Garfield|Brad Pitt,German,Australia,83,9.2,160894,109.3,,revenge|corruption|heist,A horror film directed by Tim Burton featuring Adam Driver.,98.31
MV2569,The Untold of Interstellar,1997,Musical,Denis Villeneuve,Leonardo DiCaprio|Charlize Theron|Zendaya|Idris Elba,Korean,France,101,8.0,452823,42.8,337.7,escape|corruption|discovery|time travel|supernatural,A musical film directed by Denis Villeneuve featuring Leonardo DiCaprio.,65.91
MV2570,The Horizon of Memoria,2004,Biography|Mystery|Action,Francis Ford Coppola,Viola Davis|Jessica Chastain|Tom Hardy,French,India,,5.7,2387487,46.0,,escape|power|danger|time travel|redemption,A biography film directed by Francis Ford Coppola featuring Viola Davis.,78.83
MV2571,The Infinity of Memoria,1980,Biography,Martin Scorsese,Gene Hackman|Emma Stone|Lupita Nyong'o|Tom Hanks,German,Japan,128,7.3,1527385,221.5,1743.1,discovery|sacrifice|redemption|family|love,A biography film directed by Martin Scorsese featuring Gene Hackman.,1.3
MV2572,The Beyond of Interstellar,1981,Thriller|Comedy,Ingmar Bergman,Adam Driver|Amy Adams|Joaquin Phoenix|Andrew Garfield,Mandarin,Australia,79,8.8,1261100,348.0,1432.0,identity|friendship|danger|conspiracy|corruption,A thriller film directed by Ingmar Bergman featuring Adam Driver.,32.95
MV2573,Se7en: Redemption,2001,Musical|Animation|Biography,Ingmar Bergman,Tom Hardy|Natalie Portman|Robert De Niro|Dustin Hoffman|Anya Taylor-Joy,Korean,Italy,125,7.1,7165,82.8,435.4,conspiracy|loss|dystopia,A musical film directed by Ingmar Bergman featuring Tom Hardy.,77.15
MV2574,The Nexus of Aftersun,2012,Mystery|Adventure,Jean-Luc Godard,Austin Butler|Meryl Streep|Idris Elba|Jake Gyllenhaal,Japanese,France,78,4.2,2160131,237.2,1041.2,corruption|coming of age|based on true story|danger,A mystery film directed by Jean-Luc Godard featuring Austin Butler.,83.02
MV2575,Schindler's List: Origins,2010,Thriller,Clint Eastwood,Emma Stone|Robert De Niro|Morgan Freeman|Brad Pitt,Italian,Australia,179,7.1,1283894,182.3,342.8,freedom|friendship|ambition,A thriller film directed by Clint Eastwood featuring Emma Stone.,46.42
MV2576,The Irishman: Infinity,1987,Action|Horror,Steven Spielberg,Cate Blanchett|Andrew Garfield|Natalie Portman|Viola Davis|Jessica Chastain,French,India,83,4.0,1159256,180.6,551.8,supernatural|coming of age|family,A action film directed by Steven Spielberg featuring Cate Blanchett.,68.52
MV2577,Promising Young Woman: Untold,1990,Horror|Thriller,Billy Wilder,Jessica Chastain|Morgan Freeman|Jennifer Lawrence|Mark Ruffalo|Adam Driver,French,Japan,143,4.6,652652,232.4,1351.9,love|survival|dystopia|discovery|redemption|heist,A horror film directed by Billy Wilder featuring Jessica Chastain.,13.79
MV2578,The Phantom of Titane,1999,Thriller|Comedy|Romance,Akira Kurosawa,Meryl Streep|Denzel Washington|Michael Fassbender|Benedict Cumberbatch|Scarlett Johansson,German,UK,108,4.7,1732956,348.7,1617.8,conspiracy|time travel|love,A thriller film directed by Akira Kurosawa featuring Meryl Streep.,1.18
MV2579,The Phantom of There,2004,Horror|Mystery,Guillermo del Toro,Timothée Chalamet|Viola Davis|Amy Adams|Ryan Gosling|Andrew Garfield,Korean,Germany,204,5.7,1231739,85.1,210.0,betrayal|based on true story|ambition|revenge,A horror film directed by Guillermo del Toro featuring Timothée Chalamet.,75.25
MV2580,The Chaos of Uncut,2016,Action|Horror|Fantasy,Francis Ford Coppola,Leonardo DiCaprio|Al Pacino|Margot Robbie|Christian Bale,Mandarin,UK,186,7.0,1667199,54.2,413.8,betrayal|survival|revenge|conspiracy|ambition|sacrifice,A action film directed by Francis Ford Coppola featuring Leonardo DiCaprio.,19.32
MV2581,Tenet: Chaos,2002,Animation|History|Crime,Ang Lee,Robert De Niro|Mark Ruffalo|Benedict Cumberbatch|Andrew Garfield|Joaquin Phoenix,Italian,Italy,117,7.4,1074680,87.1,239.0,war|sacrifice|redemption|family,A animation film directed by Ang Lee featuring Robert De Niro.,55.62
MV2582,The Beyond of Licorice,2022,Action,Wong Kar-wai,Al Pacino|Cate Blanchett|Jack Nicholson,Hindi,France,173,5.7,447139,229.2,499.3,family|love|power|time travel|corruption,A action film directed by Wong Kar-wai featuring Al Pacino.,84.26
MV2583,The Spark of Se7en,2004,Fantasy,Bong Joon-ho,Brad Pitt|Emma Stone|Scarlett Johansson,Japanese,UK,131,4.1,485726,40.5,32.7,power|dystopia|betrayal|survival|based on true story|mystery,A fantasy film directed by Bong Joon-ho featuring Brad Pitt.,47.03
MV2584,Mank: Unleashed,2019,Fantasy,James Cameron,Florence Pugh|Tom Hanks|Gene Hackman|Scarlett Johansson,German,USA,153,,1676629,218.4,1159.5,conspiracy|betrayal|justice|loss|heist|escape,A fantasy film directed by James Cameron featuring Florence Pugh.,44.17
MV2585,Aftersun: Order,1998,Crime|Sci-Fi|Animation,Ridley Scott,Saoirse Ronan|Michael Fassbender|Jake Gyllenhaal|Emma Stone|Anya Taylor-Joy,German,Australia,81,9.2,1858626,40.5,45.2,sacrifice|corruption|love|heist|coming of age,A crime film directed by Ridley Scott featuring Saoirse Ronan.,36.26
MV2586,The Reborn of Knives,1980,Romance|Comedy|History,Billy Wilder,Anya Taylor-Joy|Ryan Gosling|Viola Davis|Jack Nicholson,Spanish,South Korea,96,8.4,975333,75.1,257.5,identity|loss|supernatural,A romance film directed by Billy Wilder featuring Anya Taylor-Joy.,86.4
MV2587,Tár: Awakening,2011,Drama,Francis Ford Coppola,Daniel Craig|Benedict Cumberbatch|Cate Blanchett|Matt Damon|Mark Ruffalo,Hindi,Australia,191,4.7,2445849,,40.0,corruption|time travel|justice,A drama film directed by Francis Ford Coppola featuring Daniel Craig.,93.64
MV2588,Marriage Story: Rising,1999,Biography|Adventure,Sofia Coppola,Tom Hardy|Jessica Chastain|Daniel Craig|Emma Stone|Saoirse Ronan,French,Japan,193,7.6,2085003,121.9,60.8,justice|time travel|conspiracy,A biography film directed by Sofia Coppola featuring Tom Hardy.,46.49
MV2589,Whiplash: Eternal,1983,Comedy,John Ford,Idris Elba|Ana de Armas|Denzel Washington|Christian Bale,Japanese,Japan,134,6.4,860368,142.7,512.8,power|danger|coming of age,A comedy film directed by John Ford featuring Idris Elba.,40.33
MV2590,The Order of Uncut,2011,Animation|Mystery|Thriller,Wes Anderson,Timothée Chalamet|Tom Hardy|Daniel Craig|Lupita Nyong'o,Hindi,Australia,149,6.1,527079,162.5,342.9,time travel|war|ambition|dystopia,A animation film directed by Wes Anderson featuring Timothée Chalamet.,80.52
MV2591,The Shawshank Redemption: Returns,2001,Mystery|Biography,Jean-Luc Godard,Charlize Theron|Benedict Cumberbatch|Gene Hackman|Saoirse Ronan|Denzel Washington,Hindi,USA,192,7.3,256970,167.2,619.2,dystopia|power|time travel,A mystery film directed by Jean-Luc Godard featuring Charlize Theron.,64.35
MV2592,Fight Club: Unleashed,1996,Comedy,Ron Howard,Charlize Theron|Daniel Craig|Amy Adams,French,France,166,6.1,534423,91.2,284.9,based on true story|time travel|betrayal|corruption|dystopia,A comedy film directed by Ron Howard featuring Charlize Theron.,11.36
MV2593,The Godfather: Returns,1989,Romance|Thriller|Animation,Wes Anderson,Ana de Armas|Scarlett Johansson|Morgan Freeman,English,France,107,4.3,306530,2.2,5.6,love|freedom|betrayal|loss|corruption|coming of age,A romance film directed by Wes Anderson featuring Ana de Armas.,71.69
MV2594,Forrest Gump: Revolution,2006,Thriller|Animation,Ridley Scott,Meryl Streep|Brad Pitt|Anya Taylor-Joy|Viola Davis,Spanish,UK,162,6.1,819424,276.4,208.9,identity|supernatural|justice,A thriller film directed by Ridley Scott featuring Meryl Streep.,5.13
MV2595,Pulp Fiction: Reckoning,2014,Romance|Musical|Mystery,Bong Joon-ho,Emma Stone|Michael Fassbender|Idris Elba,Japanese,UK,101,9.0,115307,280.3,1799.4,love|danger|escape|loss,A romance film directed by Bong Joon-ho featuring Emma Stone.,49.68
MV2596,Causeway: Dominion,2003,Fantasy,Federico Fellini,Jennifer Lawrence|Matt Damon|Denzel Washington|Jessica Chastain,Hindi,Canada,120,8.9,1711203,10.6,45.9,mystery|survival|friendship|heist|based on true story,A fantasy film directed by Federico Fellini featuring Jennifer Lawrence.,21.97
MV2597,Promising Young Woman: Awakening,2023,Musical,Clint Eastwood,Christian Bale|Morgan Freeman|Andrew Garfield|Timothée Chalamet,Japanese,Canada,160,9.0,2376700,68.2,230.6,betrayal|danger|supernatural|loss|love,A musical film directed by Clint Eastwood featuring Christian Bale.,9.12
MV2598,The Shawshank Redemption: Beyond,1993,Biography|Adventure|Action,Quentin Tarantino,Cate Blanchett|Emma Stone|Meryl Streep,Italian,France,113,9.2,2222432,78.7,583.4,family|redemption|freedom|sacrifice,A biography film directed by Quentin Tarantino featuring Cate Blanchett.,34.21
MV2599,The Godfather: Chronicles,1997,Mystery|Crime|Sci-Fi,Sofia Coppola,Lupita Nyong'o|Meryl Streep|Margot Robbie|Matt Damon,Spanish,Germany,101,6.2,1537918,114.4,308.3,escape|mystery|redemption|heist|dystopia|conspiracy,A mystery film directed by Sofia Coppola featuring Lupita Nyong'o.,47.41
MV2600,Everything Everywhere All at Once: Unleashed,1982,Animation|Mystery,Guillermo del Toro,Brad Pitt|Morgan Freeman|Al Pacino,German,Italy,142,,2463059,262.1,1607.6,redemption|sacrifice|freedom|love|betrayal,A animation film directed by Guillermo del Toro featuring Brad Pitt.,62.18
MV2601,Little Women: Untold,1990,Animation,Federico Fellini,Margot Robbie|Michael Fassbender|Gene Hackman,Japanese,Italy,176,4.1,2254568,266.3,1905.0,survival|escape|love,A animation film directed by Federico Fellini featuring Margot Robbie.,91.23
MV2602,The Prophecy of Uncut,1984,Drama,Federico Fellini,Ana de Armas|Benedict Cumberbatch|Matt Damon|Amy Adams,Italian,Canada,118,7.7,749876,279.0,1333.4,discovery|power|family|coming of age|supernatural|dystopia,A drama film directed by Federico Fellini featuring Ana de Armas.,15.06
